execution_id,order_id,deal_id,wave_id,exchange_trade_id,execution_time,exchange_execution_id,executed_price,executed_size,fees,fees_currency,adapter_id,strategy_id,account_id,exchange_order_id,symbol,side,order_price,order_size,ccy_1,ccy_2,ccy2_src,underlying_index,underlying_index_src,hedge_id
E1425,"","","",,"2018-12-23 06:16:37","",0.0323,0.367,0.0,ETH,OKEXSPOT_ADAPTER,EXTERNAL,,2019150847622144,eth_btc,BUY,,,129.431914,4007.18,DERIBIT_ADAPTER.btc,129.4155969,OKEXFUTURE_ADAPTER.eth_usd,
E1426,"","","",,"2018-12-23 06:16:37","",0.03230001,0.548,0.0,ETH,OKEXSPOT_ADAPTER,EXTERNAL,,2019150847622144,eth_btc,BUY,,,129.4384140738,4007.38,DERIBIT_ADAPTER.btc,129.41558088,OKEXFUTURE_ADAPTER.eth_usd,
E1427,"","","",,"2018-12-23 06:16:37","",0.0323,0.055,0.0,ETH,OKEXSPOT_ADAPTER,EXTERNAL,,2019150847622144,eth_btc,BUY,,,129.446449,4007.63,DERIBIT_ADAPTER.btc,129.41644302,OKEXFUTURE_ADAPTER.eth_usd,
E1428,"","","",,"2018-12-23 06:16:37","",0.03230001,0.6352,0.0,ETH,OKEXSPOT_ADAPTER,EXTERNAL,,2019150847622144,eth_btc,BUY,,,129.4464890763,4007.63,DERIBIT_ADAPTER.btc,129.41207614,OKEXFUTURE_ADAPTER.eth_usd,
E1429,"","","",,"2018-12-23 06:16:37","",0.0323,0.2,0.0,ETH,OKEXSPOT_ADAPTER,EXTERNAL,,2019150847622144,eth_btc,BUY,,,129.469705,4008.35,DERIBIT_ADAPTER.btc,129.41225241,OKEXFUTURE_ADAPTER.eth_usd,
E1430,"","","",,"2018-12-23 06:16:37","",0.0323,0.2,0.0,ETH,OKEXSPOT_ADAPTER,EXTERNAL,,2019150847622144,eth_btc,BUY,,,129.450002,4007.74,DERIBIT_ADAPTER.btc,129.40625241,OKEXFUTURE_ADAPTER.eth_usd,
E1431,"","","",,"2018-12-23 06:16:37","",0.03230001,0.2,0.0,ETH,OKEXSPOT_ADAPTER,EXTERNAL,,2019150847622144,eth_btc,BUY,,,129.4506880776,4007.76,DERIBIT_ADAPTER.btc,129.4064384,OKEXFUTURE_ADAPTER.eth_usd,
E1432,"","","",,"2018-12-23 06:16:37","",0.0323,0.2,0.0,ETH,OKEXSPOT_ADAPTER,EXTERNAL,,2019150847622144,eth_btc,BUY,,,129.450648,4007.76,DERIBIT_ADAPTER.btc,129.40653455,OKEXFUTURE_ADAPTER.eth_usd,
E1433,"","","",,"2018-12-23 06:16:37","",0.03230001,4.5,0.0,ETH,OKEXSPOT_ADAPTER,EXTERNAL,,2019150847622144,eth_btc,BUY,,,129.4506880776,4007.76,DERIBIT_ADAPTER.btc,129.40586295,OKEXFUTURE_ADAPTER.eth_usd,
E1434,"","","",,"2018-12-23 06:16:37","",0.0323,2.853785,0.0,ETH,OKEXSPOT_ADAPTER,EXTERNAL,,2019150847622144,eth_btc,BUY,,,129.448064,4007.68,DERIBIT_ADAPTER.btc,129.42903524,OKEXFUTURE_ADAPTER.eth_usd,
E1435,"","","",,"2018-12-23 06:18:14","",127.031,72.0,0.00170037,ETH,OKEXFUTURE_ADAPTER,EXTERNAL,,2019157202977792,ETH0104,SELL,,,0.0,0.0,,129.27226581,OKEXFUTURE_ADAPTER.eth_usd,
E1436,"","","",,"2018-12-23 06:18:17","",127.031,52.0,0.00122805,ETH,OKEXFUTURE_ADAPTER,EXTERNAL,,2019157202977792,ETH0104,SELL,,,0.0,0.0,,129.27226581,OKEXFUTURE_ADAPTER.eth_usd,
E1437,"","","",,"2018-12-23 06:18:20","",127.03,79.0,0.0018657,ETH,OKEXFUTURE_ADAPTER,EXTERNAL,,2019157202977792,ETH0104,SELL,,,0.0,0.0,,129.27028184,OKEXFUTURE_ADAPTER.eth_usd,
E1438,"","","",a026785a-b009-1d18-9c31-ee66692b3825,"2018-12-23 07:03:11","",3984.5,2950.0,0.00049974,XBT,BITMEX_ADAPTER,EXTERNAL,,b6b6cdd4-26eb-c3d6-0e12-053ef6b833b9,XBTUSD,SELL,,,0.0,0.0,,0.0,,
E1439,"","","",256eb771-e49e-95f8-801d-4205a4634cd4,"2018-12-23 07:10:14","",3804.5,5000.0,0.00088711,XBT,BITMEX_ADAPTER,EXTERNAL,,7fbd92c0-521c-827e-ac79-f36f871508e2,XBTM19,BUY,,,0.0,0.0,,3983.24,BITMEX_ADAPTER..BXBT,
E1440,"","","",da511690-6532-ec92-0b74-13544753ac7e,"2018-12-23 07:10:34","",3806.5,708.0,0.00012554,XBT,BITMEX_ADAPTER,EXTERNAL,,7fbd92c0-521c-827e-ac79-f36f871508e2,XBTM19,BUY,,,0.0,0.0,,3985.28,BITMEX_ADAPTER..BXBT,
E1441,"","","",b2ed0876-1f0d-7c5c-f9d4-71f16aa784cb,"2018-12-23 09:20:38","",130.55,310.0,-9.1e-06,XBT,BITMEX_ADAPTER,EXTERNAL,,e9f37303-6613-b17a-de36-8be4b4de3832,ETHUSD,SELL,,,0.0,0.0,,130.35416578,OKEXFUTURE_ADAPTER.eth_usd,
E1442,"","","",3c46f86d-6e83-f311-aa39-b44a39a5f4ed,"2018-12-23 10:48:42","",3842.0,2708.0,0.00047576,XBT,BITMEX_ADAPTER,EXTERNAL,,afe9c018-6311-769b-1fc1-5c3176d86e56,XBTM19,BUY,,,0.0,0.0,,4019.14,BITMEX_ADAPTER..BXBT,
E1443,"","","",,"2018-12-23 10:53:47","",4.705,8.0,0.00510096,ETC,OKEXFUTURE_ADAPTER,EXTERNAL,,2020240753793024,ETC0329,SELL,,,0.0,0.0,,4.92624518,OKEXFUTURE_ADAPTER.etc_usd,
E1444,"","","",,"2018-12-23 10:53:50","",4.70299993,104.0,0.04422709,ETC,OKEXFUTURE_ADAPTER,EXTERNAL,,2020240753793024,ETC0329,SELL,,,0.0,0.0,,4.92332249,OKEXFUTURE_ADAPTER.etc_usd,
E1445,"","","",,"2018-12-23 10:55:59","",4.7,37.0,0.01574468,ETC,OKEXFUTURE_ADAPTER,EXTERNAL,,2020242400089088,ETC0329,BUY,,,0.0,0.0,,4.91803417,OKEXFUTURE_ADAPTER.etc_usd,
E1446,"","","",,"2018-12-23 10:56:02","",4.7,74.0,0.03148936,ETC,OKEXFUTURE_ADAPTER,EXTERNAL,,2020242400089088,ETC0329,BUY,,,0.0,0.0,,4.91702482,OKEXFUTURE_ADAPTER.etc_usd,
E1447,"","","",,"2018-12-23 10:57:12","",4.691,1.0,0.00042635,ETC,OKEXFUTURE_ADAPTER,EXTERNAL,,2020252399343616,ETC0329,BUY,,,0.0,0.0,,4.91239181,OKEXFUTURE_ADAPTER.etc_usd,
E1448,"","","",f58cb09d-2a3d-1e0d-d7bf-429afccd786c,"2018-12-23 10:58:21","",4027.5,800.0,-4.469e-05,XBT,BITMEX_ADAPTER,EXTERNAL,,39a03b00-96ce-d1b6-e1be-da8b0d658a63,XBTUSD,BUY,,,0.0,0.0,,0.0,,
E1449,"","","",53bc0e25-71aa-9181-095d-60c9a0b776e1,"2018-12-23 11:11:57","",3835.0,11.0,1.93e-06,XBT,BITMEX_ADAPTER,EXTERNAL,,1e72bb2b-82fa-118c-f7f3-a41bfd0b47e5,XBTM19,BUY,,,0.0,0.0,,4016.63,BITMEX_ADAPTER..BXBT,
E1450,"","","",169e2661-4a9f-94a6-8b2e-81c930b9e093,"2018-12-23 11:11:57","",3835.0,61.0,1.073e-05,XBT,BITMEX_ADAPTER,EXTERNAL,,1e72bb2b-82fa-118c-f7f3-a41bfd0b47e5,XBTM19,BUY,,,0.0,0.0,,4016.63,BITMEX_ADAPTER..BXBT,
E1451,"","","",eb8a0168-05e3-f863-b775-63bb8a11ffc3,"2018-12-23 11:17:06","",3836.0,1827.0,0.00032148,XBT,BITMEX_ADAPTER,EXTERNAL,,1e72bb2b-82fa-118c-f7f3-a41bfd0b47e5,XBTM19,BUY,,,0.0,0.0,,4014.93,BITMEX_ADAPTER..BXBT,
E1452,"","","",98cf910e-5685-0107-e467-a177dff3fca4,"2018-12-23 11:22:52","",3843.5,348.0,6.111e-05,XBT,BITMEX_ADAPTER,EXTERNAL,,ada16322-160c-5245-48f7-08a2d1f9621c,XBTM19,BUY,,,0.0,0.0,,4023.57,BITMEX_ADAPTER..BXBT,
E1453,"","","",a6ebe150-1c40-3100-79f1-b9d16b9dfc14,"2018-12-23 11:33:52","",3849.0,200.0,3.507e-05,XBT,BITMEX_ADAPTER,EXTERNAL,,bfad1023-50c9-8fa2-b8f8-6e30ca40d118,XBTM19,BUY,,,0.0,0.0,,4032.03,BITMEX_ADAPTER..BXBT,
E1454,"","","",df61c0aa-4ebb-4127-41f7-fb09c13d185e,"2018-12-23 11:33:52","",3850.0,11.0,1.92e-06,XBT,BITMEX_ADAPTER,EXTERNAL,,bfad1023-50c9-8fa2-b8f8-6e30ca40d118,XBTM19,BUY,,,0.0,0.0,,4032.03,BITMEX_ADAPTER..BXBT,
E1455,"","","",1abd60c9-e178-54ac-4080-0c6033b52286,"2018-12-23 11:33:52","",3850.0,300.0,5.259e-05,XBT,BITMEX_ADAPTER,EXTERNAL,,bfad1023-50c9-8fa2-b8f8-6e30ca40d118,XBTM19,BUY,,,0.0,0.0,,4032.03,BITMEX_ADAPTER..BXBT,
E1456,"","","",38292071-5035-d1b5-5294-896244d4c1e0,"2018-12-23 11:33:52","",3850.0,100.0,1.753e-05,XBT,BITMEX_ADAPTER,EXTERNAL,,bfad1023-50c9-8fa2-b8f8-6e30ca40d118,XBTM19,BUY,,,0.0,0.0,,4032.03,BITMEX_ADAPTER..BXBT,
E1457,"","","",2332cb32-8a51-f81e-e544-5f50f53b6f78,"2018-12-23 11:34:14","",3851.5,37.0,6.48e-06,XBT,BITMEX_ADAPTER,EXTERNAL,,bfad1023-50c9-8fa2-b8f8-6e30ca40d118,XBTM19,BUY,,,0.0,0.0,,4033.36,BITMEX_ADAPTER..BXBT,
E1458,"","","",,"2018-12-23 11:33:01","",0.0083,20.0,0.0,LTC,OKEXSPOT_ADAPTER,EXTERNAL,,2020394971051008,ltc_btc,BUY,,,33.466015,4032.05,DERIBIT_ADAPTER.btc,0.0,,
E1459,"","","",,"2018-12-23 11:34:57","",32.911,65.0,0.00592507,LTC,OKEXFUTURE_ADAPTER,EXTERNAL,,2020402592424960,LTC0104,SELL,,,0.0,0.0,,0.0,,
E1460,"","","",,"2018-12-23 11:49:34","",0.00828681,0.011,0.0,BTC,OKEXSPOT_ADAPTER,EXTERNAL,,2020460091950080,ltc_btc,SELL,,,33.355238931,4025.1,DERIBIT_ADAPTER.btc,0.0,,
E1461,"","","",,"2018-12-23 11:49:34","",0.00828682,18.989,0.0,BTC,OKEXSPOT_ADAPTER,EXTERNAL,,2020460091950080,ltc_btc,SELL,,,33.355279182,4025.1,DERIBIT_ADAPTER.btc,0.0,,
E1462,"","","",ee0563d6-c424-6b2c-e116-d3e069b699ff,"2018-12-23 12:00:00","",130.07,310.0,3.1e-06,XBT,BITMEX_ADAPTER,EXTERNAL,,00000000-0000-0000-0000-000000000000,ETHUSD,NONE,,,0.0,0.0,,130.22530692,OKEXFUTURE_ADAPTER.eth_usd,
E1463,"","","",18bd9364-99d9-7a80-bf09-c68a7481af93,"2018-12-23 12:00:00","",4015.21,20772.0,0.00021728,XBT,BITMEX_ADAPTER,EXTERNAL,,00000000-0000-0000-0000-000000000000,XBTUSD,NONE,,,0.0,0.0,,0.0,,
E1464,"","","",,"2018-12-23 12:07:39","",2.852,112.0,0.07854137,EOS,OKEXFUTURE_ADAPTER,EXTERNAL,,2020531177562112,EOS0104,SELL,,,0.0,0.0,,2.89164746,OKEXFUTURE_ADAPTER.eos_usd,
E1465,"","","",,"2018-12-23 12:08:08","",2.85,1.0,0.00105263,EOS,OKEXFUTURE_ADAPTER,EXTERNAL,,2020533101018112,EOS0104,SELL,,,0.0,0.0,,2.89047924,OKEXFUTURE_ADAPTER.eos_usd,
E1466,"","","",d0dad9fa-5a60-d071-39f4-d13b4602ed58,"2018-12-23 12:22:24","",128.9,310.0,-8.99e-06,XBT,BITMEX_ADAPTER,EXTERNAL,,33b06a57-2b04-cee3-d53f-cd80b53196a4,ETHUSD,BUY,,,0.0,0.0,,128.80514644,OKEXFUTURE_ADAPTER.eth_usd,
E1467,"","","",,"2018-12-23 12:25:46","",32.852,62.0,0.0037745,LTC,OKEXFUTURE_ADAPTER,EXTERNAL,,2020601905226752,LTC1228,BUY,,,0.0,0.0,,0.0,,
E1468,"","","",,"2018-12-23 14:10:06","",31.17,2.0,0.00012833,LTC,OKEXFUTURE_ADAPTER,EXTERNAL,,2020609129027584,LTC0329,BUY,,,0.0,0.0,,0.0,,
E1469,"","","",0f30f970-704c-fa69-3390-4457ee16ac46,"2018-12-23 15:28:47","",3928.5,3929.0,0.00067508,XBT,BITMEX_ADAPTER,EXTERNAL,,8bef3315-e7df-0a63-fa63-0f4b9fd70571,XBTUSD,BUY,,,0.0,0.0,,0.0,,
E1470,"","","",d09f41a8-4c06-a5df-a5eb-96e94ac3aeac,"2018-12-23 15:40:27","",3928.0,3935.0,0.00067619,XBT,BITMEX_ADAPTER,EXTERNAL,,0ee25ca8-14ad-6618-56cc-cfc0698eaa92,XBTUSD,SELL,,,0.0,0.0,,0.0,,
E1471,"","","",,"2018-12-23 15:58:29","",2.703,13.0,0.01442841,EOS,OKEXFUTURE_ADAPTER,EXTERNAL,,2021438884492288,EOS0104,SELL,,,0.0,0.0,,2.72213393,OKEXFUTURE_ADAPTER.eos_usd,
E1472,"","","",,"2018-12-23 16:04:17","",2.698,12.0,0.01334322,EOS,OKEXFUTURE_ADAPTER,EXTERNAL,,2021461666966528,EOS1228,BUY,,,0.0,0.0,,2.70234208,OKEXFUTURE_ADAPTER.eos_usd,
E1473,"","","",d0863e93-4146-6acf-57df-89057ba832ca,"2018-12-23 16:19:44","",3775.0,375.0,6.705e-05,XBT,BITMEX_ADAPTER,EXTERNAL,,7a1eea99-6efd-9749-be4e-c275fbd41596,XBTM19,BUY,,,0.0,0.0,,3949.27,BITMEX_ADAPTER..BXBT,
E1474,"","","",f7b8d61a-e78c-69e1-fd64-3493c3e37b1f,"2018-12-23 16:30:22","",3780.5,3380.0,0.0006035,XBT,BITMEX_ADAPTER,EXTERNAL,,640f49d9-0158-97ac-8aca-81344b1f457a,XBTM19,BUY,,,0.0,0.0,,3959.51,BITMEX_ADAPTER..BXBT,
E1475,"","","",d4038662-032d-af0e-fde3-5bad6c799b52,"2018-12-23 16:31:54","",3780.0,59.0,1.053e-05,XBT,BITMEX_ADAPTER,EXTERNAL,,b81213c5-e351-8dc8-14ae-0001bdf422da,XBTM19,BUY,,,0.0,0.0,,3959.31,BITMEX_ADAPTER..BXBT,
E1476,"","","",3e0c4542-d8de-f228-dcb6-a410f4895d2a,"2018-12-23 16:31:54","",3780.0,701.0,0.00012517,XBT,BITMEX_ADAPTER,EXTERNAL,,b81213c5-e351-8dc8-14ae-0001bdf422da,XBTM19,BUY,,,0.0,0.0,,3959.31,BITMEX_ADAPTER..BXBT,
E1477,"","","",df6742ed-cfa8-98c3-3777-2e3f8d793438,"2018-12-23 16:32:35","",3780.5,20.0,3.57e-06,XBT,BITMEX_ADAPTER,EXTERNAL,,aa3304e1-d2bc-889f-d07b-b66ddcc4a4b9,XBTM19,BUY,,,0.0,0.0,,3960.81,BITMEX_ADAPTER..BXBT,
E1478,"","","",f23f0668-ca2a-546c-b0ac-22e9c0220dfc,"2018-12-23 16:32:35","",3781.0,360.0,6.426e-05,XBT,BITMEX_ADAPTER,EXTERNAL,,aa3304e1-d2bc-889f-d07b-b66ddcc4a4b9,XBTM19,BUY,,,0.0,0.0,,3960.81,BITMEX_ADAPTER..BXBT,
E1479,"","","",,"2018-12-23 18:08:03","",2.738,82.0,0.0898466,EOS,OKEXFUTURE_ADAPTER,EXTERNAL,,2021948362563584,EOS0104,BUY,,,0.0,0.0,,2.76005268,OKEXFUTURE_ADAPTER.eos_usd,
E1480,"","","",,"2018-12-23 18:13:44","",2.752,1.6199,0.0,USDT,OKEXSPOT_ADAPTER,EXTERNAL,,2021970704479232,eos_usdt,SELL,,,0.0,0.0,,2.76460191,OKEXFUTURE_ADAPTER.eos_usd,
E1481,"","","",,"2018-12-23 18:13:44","",2.752,20.0,0.0,USDT,OKEXSPOT_ADAPTER,EXTERNAL,,2021970704479232,eos_usdt,SELL,,,0.0,0.0,,2.76515545,OKEXFUTURE_ADAPTER.eos_usd,
E1482,"","","",,"2018-12-23 18:13:44","",2.752,277.5409,0.0,USDT,OKEXSPOT_ADAPTER,EXTERNAL,,2021970704479232,eos_usdt,SELL,,,0.0,0.0,,2.76535321,OKEXFUTURE_ADAPTER.eos_usd,
E1483,"","","",,"2018-12-23 18:15:35","",2.741,3.0,0.00328347,EOS,OKEXFUTURE_ADAPTER,EXTERNAL,,2021977996805120,EOS0104,BUY,,,0.0,0.0,,2.76680674,OKEXFUTURE_ADAPTER.eos_usd,
E1484,"","","",,"2018-12-23 18:15:38","",2.741,3.0,0.00328347,EOS,OKEXFUTURE_ADAPTER,EXTERNAL,,2021977996805120,EOS0104,BUY,,,0.0,0.0,,2.76680674,OKEXFUTURE_ADAPTER.eos_usd,
E1485,"","","",,"2018-12-23 18:16:13","",2.762,20.0,0.0,USDT,OKEXSPOT_ADAPTER,EXTERNAL,,2021980457156608,eos_usdt,SELL,,,0.0,0.0,,2.7698851,OKEXFUTURE_ADAPTER.eos_usd,
E1486,"","","",,"2018-12-23 18:16:13","",2.762,1.8898,0.0,USDT,OKEXSPOT_ADAPTER,EXTERNAL,,2021980457156608,eos_usdt,SELL,,,0.0,0.0,,2.7706775,OKEXFUTURE_ADAPTER.eos_usd,
E1487,"","","",,"2018-12-23 18:21:38","",3936.6971,0.19,0.0,BTC,OKEXSPOT_ADAPTER,EXTERNAL,,2022001768549376,btc_usdt,BUY,,,0.0,0.0,,3959.04,DERIBIT_ADAPTER.btc,
E1488,"","","",,"2018-12-23 18:52:51","",0.008489,20.0,0.0,LTC,OKEXSPOT_ADAPTER,EXTERNAL,,2022124468324352,ltc_btc,BUY,,,33.79708592,3981.28,DERIBIT_ADAPTER.btc,0.0,,
E1489,"","","",,"2018-12-23 19:12:53","",33.631,67.0,0.00398442,LTC,OKEXFUTURE_ADAPTER,EXTERNAL,,2022202504715265,LTC1228,SELL,,,0.0,0.0,,0.0,,
E1490,"","","",67498175-954b-d2eb-b970-6a1b92e48163,"2018-12-23 20:00:00","",3957.86,20778.0,0.00144369,XBT,BITMEX_ADAPTER,EXTERNAL,,00000000-0000-0000-0000-000000000000,XBTUSD,NONE,,,0.0,0.0,,0.0,,
E1491,"","","",4da65b8e-9d4b-980c-bdbc-a6fad4bd3035,"2018-12-24 01:22:35","",4175.5,1000.0,0.00016165,XBT,BITMEX_ADAPTER,EXTERNAL,,97f4aed6-5afa-0464-4d1b-bebed3da5954,XBTUSD,SELL,,,0.0,0.0,,0.0,,
E1492,"","","",9bfbfc74-f623-36e2-fbc5-236a508af6b7,"2018-12-24 01:24:15","",4177.5,1000.0,0.00016158,XBT,BITMEX_ADAPTER,EXTERNAL,,9042043a-dc53-1d30-086f-9f2c88f95bd8,XBTUSD,SELL,,,0.0,0.0,,0.0,,
E1493,"","","",bbbf762b-f30d-80a8-9902-0435a5a9b15d,"2018-12-24 01:27:24","",4179.5,100.0,-5.38e-06,XBT,BITMEX_ADAPTER,EXTERNAL,,e3cd5bc0-53ad-dc82-7c14-bed85b7ebf0f,XBTUSD,SELL,,,0.0,0.0,,0.0,,
E1494,"","","",07b104ff-d160-1c0b-ef97-57de47eff327,"2018-12-24 01:27:33","",4179.5,3595.0,0.00058059,XBT,BITMEX_ADAPTER,EXTERNAL,,17a91f2d-a861-bd20-f1a2-f9d622ec984e,XBTUSD,SELL,,,0.0,0.0,,0.0,,
E1495,"","","",0d878939-91ea-7e0c-6718-23209d0a67e5,"2018-12-24 01:27:33","",4179.5,605.0,9.77e-05,XBT,BITMEX_ADAPTER,EXTERNAL,,17a91f2d-a861-bd20-f1a2-f9d622ec984e,XBTUSD,SELL,,,0.0,0.0,,0.0,,
E1496,"","","",2eb7c730-6116-e72b-a0b6-430d25d83f39,"2018-12-24 01:29:26","",4195.5,4200.0,0.00067572,XBT,BITMEX_ADAPTER,EXTERNAL,,8d324e2a-df96-4372-922d-58a510538c91,XBTUSD,SELL,,,0.0,0.0,,0.0,,
E1497,"","","",,"2018-12-24 01:52:33","",141.876,42.0,0.0008881,ETH,OKEXFUTURE_ADAPTER,EXTERNAL,,2023774848236544,ETH0329,BUY,,,0.0,0.0,,146.00624199,OKEXFUTURE_ADAPTER.eth_usd,
E1498,"","","",5551da5c-80e9-ef2a-560e-6840023fe002,"2018-12-24 01:54:02","",4182.0,262.0,-1.409e-05,XBT,BITMEX_ADAPTER,EXTERNAL,,4026e2a4-3b94-2f49-f17e-4ad106baa2a0,XBTZ18,SELL,,,0.0,0.0,,4189.06,BITMEX_ADAPTER..BXBT,
E1499,"","","",03040510-5015-31ba-1a8a-22f7fa49f9e5,"2018-12-24 01:54:43","",4186.0,262.0,-1.408e-05,XBT,BITMEX_ADAPTER,EXTERNAL,,4b686b30-fa44-4086-c506-902b820ecb29,XBTUSD,BUY,,,0.0,0.0,,0.0,,
E1500,"","","",,"2018-12-24 02:04:17","",33.43,66.0,0.00592282,LTC,OKEXFUTURE_ADAPTER,EXTERNAL,,2023820981408768,LTC0329,SELL,,,0.0,0.0,,0.0,,
E1501,"","","",,"2018-12-24 02:15:08","",33.333,9.0,0.00054001,LTC,OKEXFUTURE_ADAPTER,EXTERNAL,,2023825480227840,LTC0329,BUY,,,0.0,0.0,,0.0,,
E1502,"","","",,"2018-12-24 02:15:11","",33.333,3.0,0.00018,LTC,OKEXFUTURE_ADAPTER,EXTERNAL,,2023825480227840,LTC0329,BUY,,,0.0,0.0,,0.0,,
E1503,"","","",,"2018-12-24 02:15:14","",33.333,9.0,0.00054001,LTC,OKEXFUTURE_ADAPTER,EXTERNAL,,2023825480227840,LTC0329,BUY,,,0.0,0.0,,0.0,,
E1504,"","","",,"2018-12-24 02:15:17","",33.333,44.0,0.00264003,LTC,OKEXFUTURE_ADAPTER,EXTERNAL,,2023825480227840,LTC0329,BUY,,,0.0,0.0,,0.0,,
E1505,"","","",,"2018-12-24 02:20:12","",33.313,1.0,6.004e-05,LTC,OKEXFUTURE_ADAPTER,EXTERNAL,,2023829204046848,LTC0329,BUY,,,0.0,0.0,,0.0,,
E1506,"","","",76fe51c3-f4e6-9f21-232a-65a85ffc64f4,"2018-12-24 04:00:00","",4173.54,31016.0,0.00357452,XBT,BITMEX_ADAPTER,EXTERNAL,,00000000-0000-0000-0000-000000000000,XBTUSD,NONE,,,0.0,0.0,,0.0,,
E1507,"","","",cb56f403-e7e1-6c2c-06da-87faeb036dca,"2018-12-24 06:51:04","",4172.5,1.0,1.6e-07,XBT,BITMEX_ADAPTER,EXTERNAL,,5acb68c2-e445-ed87-1a67-df7d5267245d,XBTZ18,SELL,,,0.0,0.0,,4189.77,BITMEX_ADAPTER..BXBT,
E1508,"","","",4c8f692b-8fbf-092e-0b1e-2e0a0d9ad626,"2018-12-24 08:23:29","",4211.0,4210.0,-0.00022494,XBT,BITMEX_ADAPTER,EXTERNAL,,d5552553-e434-e2f4-d3f6-98bf76e27b9f,XBTUSD,BUY,,,0.0,0.0,,0.0,,
E1509,"","","",,"2018-12-24 08:29:55","",0.00857185,2.055086,0.0,LTC,OKEXSPOT_ADAPTER,EXTERNAL,,2025337355449344,ltc_btc,BUY,,,36.0382003625,4204.25,DERIBIT_ADAPTER.btc,0.0,,
E1510,"","","",,"2018-12-24 08:29:55","",0.00857185,7.944,0.0,LTC,OKEXSPOT_ADAPTER,EXTERNAL,,2025337355449344,ltc_btc,BUY,,,36.043429191,4204.86,DERIBIT_ADAPTER.btc,0.0,,
E1511,"","","",,"2018-12-24 08:29:55","",0.00857184,0.000914,0.0,LTC,OKEXSPOT_ADAPTER,EXTERNAL,,2025337355449344,ltc_btc,BUY,,,36.0499017408,4205.62,DERIBIT_ADAPTER.btc,0.0,,
E1512,"","","",,"2018-12-24 08:31:45","",0.00072035,100.0,0.0,EOS,OKEXSPOT_ADAPTER,EXTERNAL,,2025344545539072,eos_btc,BUY,,,3.035857447,4214.42,DERIBIT_ADAPTER.btc,3.03680092,OKEXFUTURE_ADAPTER.eos_usd,
E1513,"","","",,"2018-12-24 08:34:46","",0.442,14.0,0.09502262,XRP,OKEXFUTURE_ADAPTER,EXTERNAL,,2025356421448704,XRP0104,SELL,,,0.0,0.0,,0.44709121,OKEXFUTURE_ADAPTER.xrp_usd,
E1514,"","","",,"2018-12-24 08:34:49","",0.44159987,30.0,0.20380435,XRP,OKEXFUTURE_ADAPTER,EXTERNAL,,2025356421448704,XRP0104,SELL,,,0.0,0.0,,0.44704147,OKEXFUTURE_ADAPTER.xrp_usd,
E1515,"","","",,"2018-12-24 08:37:40","",0.4403,44.0,0.29979559,XRP,OKEXFUTURE_ADAPTER,EXTERNAL,,2025367801830400,XRP0104,SELL,,,0.0,0.0,,0.44470448,OKEXFUTURE_ADAPTER.xrp_usd,
E1516,"","","",,"2018-12-24 08:53:13","",0.4401,48.0,0.32719836,XRP,OKEXFUTURE_ADAPTER,EXTERNAL,,2025428951186433,XRP0104,SELL,,,0.0,0.0,,0.44476122,OKEXFUTURE_ADAPTER.xrp_usd,
E1517,"","","",,"2018-12-24 08:57:03","",2.952,29.0,0.02947154,EOS,OKEXFUTURE_ADAPTER,EXTERNAL,,2025444067350528,EOS0104,SELL,,,0.0,0.0,,3.0113035,OKEXFUTURE_ADAPTER.eos_usd,
E1518,"","","",,"2018-12-24 08:57:34","",35.366,14.0,0.00118758,LTC,OKEXFUTURE_ADAPTER,EXTERNAL,,2025446058401792,LTC0104,SELL,,,0.0,0.0,,0.0,,
E1519,"","","",,"2018-12-24 08:57:37","",35.366,21.0,0.00178137,LTC,OKEXFUTURE_ADAPTER,EXTERNAL,,2025446058401792,LTC0104,SELL,,,0.0,0.0,,0.0,,
E1520,"","","",07414281-9a6a-7e9d-fc7d-98c107642f40,"2018-12-24 08:58:12","",4190.5,4190.0,0.00067493,XBT,BITMEX_ADAPTER,EXTERNAL,,d46ee91e-e5bb-7c34-0074-4c589b73c714,XBTUSD,SELL,,,0.0,0.0,,0.0,,
E1521,"","","",,"2018-12-24 09:43:47","",5.152,74.0,0.04309006,ETC,OKEXFUTURE_ADAPTER,EXTERNAL,,2025627802356736,ETC0329,SELL,,,0.0,0.0,,5.42552297,OKEXFUTURE_ADAPTER.etc_usd,
E1522,"","","",,"2018-12-24 09:43:50","",5.15099986,5.0,0.00291206,ETC,OKEXFUTURE_ADAPTER,EXTERNAL,,2025627802356736,ETC0329,SELL,,,0.0,0.0,,5.42745684,OKEXFUTURE_ADAPTER.etc_usd,
E1523,"","","",,"2018-12-24 09:43:53","",5.15099983,4.0,0.00232964,ETC,OKEXFUTURE_ADAPTER,EXTERNAL,,2025627802356736,ETC0329,SELL,,,0.0,0.0,,5.42745684,OKEXFUTURE_ADAPTER.etc_usd,
E1524,"","","",,"2018-12-24 09:43:56","",5.15096481,20.0,0.00776548,ETC,OKEXFUTURE_ADAPTER,EXTERNAL,,2025627802356736,ETC0329,SELL,,,0.0,0.0,,5.42457981,OKEXFUTURE_ADAPTER.etc_usd,
E1525,"","","",,"2018-12-24 09:45:54","",0.0012771,2.999,0.0,ETC,OKEXSPOT_ADAPTER,EXTERNAL,,2025636095741952,etc_btc,BUY,,,5.367664071,4203.01,DERIBIT_ADAPTER.btc,5.38161045,OKEXFUTURE_ADAPTER.etc_usd,
